tweet_id,replies
9.71888702883381E+017,[]
9.71888919754281E+017,[]
9.71889318590538E+017,[]
9.71889321572733E+017,[]
9.71889712276365E+017,[]
9.71889780249084E+017,[]
9.71890087494435E+017,[]
9.71890165600924E+017,[971920572849573888]
9.71890394869809E+017,[]
9.71890419238924E+017,[]
9.71890575854244E+017,[]
9.71890702618567E+017,[]
9.71890754565022E+017,[]
9.7189096961964E+017,[]
9.71891012447519E+017,[]
9.71891029325394E+017,[]
9.71891166856663E+017,[]
9.71891237346214E+017,[]
9.71891253360152E+017,[]
9.71891368388735E+017,[]
9.71891386864849E+017,[]
9.7189147473956E+017,[]
9.71891562970886E+017,[]
9.71891628788015E+017,[]
9.71891782597337E+017,[]
9.71891897928245E+017,[]
9.71891956988174E+017,[]
9.71892051381052E+017,[]
9.71892090484306E+017,[]
9.71892234793742E+017,[]
9.71892385515938E+017,[]
9.71892398639874E+017,[]
9.71892706841526E+017,[]
9.7189301459021E+017,[]
9.71893015844339E+017,[]
9.71893131498086E+017,[]
9.71893196396597E+017,[]
9.71893260942758E+017,[]
9.71893435102712E+017,[]
9.71893443470311E+017,[]
9.718936336065E+017,[]
9.71893725747036E+017,[]
9.71893825932112E+017,[]
9.71894101971841E+017,[]
9.71894247744946E+017,[]
9.7189433162281E+017,[]
9.71894401592017E+017,[]
9.71894555774611E+017,[]
9.71894616252473E+017,[]
9.7189470941202E+017,[]
9.71894739724329E+017,[]
9.71894807139406E+017,[]
9.71894864781574E+017,[]
9.71895049519804E+017,[]
9.71895076489187E+017,[]
9.71895092159029E+017,[]
9.71895195737436E+017,[]
9.71895207221482E+017,[]
9.71895327350391E+017,[]
9.71895420979999E+017,[]
9.71895437685764E+017,[]
9.7189548121419E+017,[]
9.71895704829514E+017,[]
9.71895788707054E+017,[]
9.71896250093023E+017,[]
9.71896403835286E+017,[]
9.71896568365437E+017,[]
9.71896692902678E+017,[]
9.71896865301016E+017,[]
9.7189687466274E+017,[]
9.71897173016064E+017,[]
9.71897290125398E+017,[]
9.71897292788765E+017,[]
9.71897326724776E+017,[]
9.71897480697688E+017,[]
9.71897488184611E+017,[]
9.71897566383128E+017,[]
9.71897635098444E+017,[]
9.71897721975136E+017,[]
9.71897789448794E+017,[]
9.718979433967E+017,[]
9.71898097394577E+017,[]
9.71898103690342E+017,[]
9.71898179686777E+017,[]
9.71898251371688E+017,[]
9.71898371484062E+017,[]
9.71898492149879E+017,[]
9.71898559569175E+017,[]
9.71898680319103E+017,[]
9.71898714586456E+017,[]
9.71898741702709E+017,[]
9.71898754210157E+017,[]
9.71898868433498E+017,[]
9.7189902391219E+017,[]
9.71899050319667E+017,[]
9.71899050529317E+017,[]
9.71899090694001E+017,[]
9.71899118581895E+017,[]
9.71899177679467E+017,[]
9.71899233161896E+017,[]
9.71899365316026E+017,[]
9.71899395062067E+017,[]
9.71899455338439E+017,[]
9.71899485637943E+017,[]
9.71899538087662E+017,[]
9.71899659294773E+017,[]
9.71899947766305E+017,[]
9.71900101793755E+017,[]
9.71900147062968E+017,[]
9.71900526450311E+017,[]
9.71900716737376E+017,[]
9.71900870328697E+017,[]
9.71900914977116E+017,[]
9.71901332339679E+017,[]
9.7190135814724E+017,[]
9.71901610711544E+017,"[972639267783618560, 972693445075787776]"
9.71901639878591E+017,[]
9.71901811643814E+017,[]
9.71901947807547E+017,[]
9.71902067550966E+017,[]
9.71902072177209E+017,[]
9.71902101721895E+017,[]
9.71902122504593E+017,[]
9.71902321645961E+017,[]
9.7190240913485E+017,[]
9.71902451870614E+017,[]
9.719027185613E+017,[]
9.71902929971147E+017,[]
9.71903086309593E+017,[]
9.71903180467392E+017,[]
9.71903204953919E+017,[]
9.719033341131E+017,[]
9.71903441122493E+017,[]
9.71903487964402E+017,[]
9.71903570693026E+017,[]
9.71903641958302E+017,[]
9.71903738146447E+017,[]
9.7190384122144E+017,[]
9.71904257061372E+017,[]
9.7190432341955E+017,[]
9.71904328947597E+017,[]
9.71904410904244E+017,[]
9.71904468114588E+017,[]
9.71904488637264E+017,[]
9.7190455256696E+017,[]
9.71904583848071E+017,[]
9.71904647257641E+017,[]
9.71904718808039E+017,[]
9.71904973993685E+017,[]
9.71905026217005E+017,[]
9.71905180022186E+017,[]
9.7190521743131E+017,[]
9.71905217687114E+017,[]
9.71905227455476E+017,[]
9.71905333760152E+017,[]
9.71905483530428E+017,[]
9.71905641341006E+017,[]
9.71905689701507E+017,[971911460317167616]
9.71905947634471E+017,[]
9.71905948896801E+017,[]
9.71905950327198E+017,[]
9.719059594665E+017,[]
9.71906219396031E+017,[]
9.71906256314057E+017,[]
9.71906440213484E+017,[]
9.7190652877611E+017,[]
9.71906540897784E+017,[]
9.71906565526585E+017,[]
9.71906577254011E+017,[]
9.71906645688111E+017,[]
9.71906698511254E+017,[]
9.71906768795243E+017,[]
9.71906800697184E+017,[]
9.71906868904837E+017,[]
9.71907251878294E+017,[]
9.71907334753591E+017,[]
9.7190740911034E+017,[]
9.71907642653262E+017,[]
9.71907796651319E+017,[]
9.71907818688336E+017,[]
9.7190790110215E+017,[]
9.71907926855246E+017,[]
9.7190810421959E+017,[]
9.7190822883668E+017,[]
9.71908257890558E+017,[]
9.71908383522554E+017,[]
9.71908403911066E+017,[]
9.71908411653685E+017,[]
9.71908446898545E+017,[]
9.71908565219778E+017,[]
9.71908573394621E+017,[]
9.71908718802555E+017,[]
9.71908849082028E+017,[972108498556411904]
9.71908872892965E+017,[]
9.71909131962651E+017,[]
9.71909231787028E+017,[]
9.71909334232744E+017,[]
9.71909487924675E+017,[]
9.71909605356909E+017,[]
9.71909641482355E+017,[]
9.71909795182559E+017,[]
9.71909949252026E+017,[]
9.71910012581884E+017,[]
9.71910015543001E+017,[]
9.71910125282845E+017,[]
9.71910211605803E+017,[]
9.71910412714127E+017,[]
9.71910720999731E+017,[]
9.71910961597739E+017,[]
9.71910962994471E+017,[]
9.71910964395246E+017,[]
9.7191102831632E+017,[]
9.71911203952972E+017,[]
9.71911336237056E+017,[]
9.71911490235122E+017,[]
9.71911533826634E+017,[]
9.71911952216699E+017,[]
9.71912124317528E+017,[]
9.71912125064065E+017,[]
9.71912413703324E+017,[]
9.71912568057967E+017,[]
9.71912779509747E+017,[]
9.7191287609607E+017,[]
9.71912909407343E+017,[]
9.71913007851852E+017,[]
9.71913100419936E+017,[]
9.71913338807501E+017,[]
9.71913403257315E+017,[]
9.71913422349718E+017,[]
9.71913492621017E+017,[]
9.71913503060709E+017,[]
9.71913518315262E+017,[]
9.71913533263958E+017,[]
9.71913584811786E+017,[]
9.71913597969343E+017,[]
9.71913715581939E+017,[]
9.71913827469099E+017,[]
9.71913859463373E+017,[]
9.71913953977672E+017,[]
9.71914038690107E+017,[]
9.7191410931787E+017,[]
9.71914263148155E+017,[]
9.71914417007878E+017,[]
9.71914505490968E+017,[]
9.71914576055841E+017,[]
9.71914883863163E+017,[]
9.71914962711933E+017,[]
9.71915191569928E+017,[]
9.71915345006027E+017,[]
9.71915483611124E+017,[]
9.71915491240563E+017,[]
9.71915498777559E+017,[]
9.71915652637246E+017,[]
9.71915693938549E+017,[]
9.71915708677403E+017,[]
9.71915751539053E+017,[]
9.71915779263357E+017,[]
9.71915805364511E+017,[]
9.7191580692888E+017,[]
9.71915836137984E+017,[]
9.71915938198045E+017,[]
9.71915942153347E+017,[]
9.71915968619405E+017,[971917568872247296]
9.71916024189629E+017,[]
9.71916076056482E+017,[]
9.71916088341443E+017,[]
9.71916114249761E+017,[]
9.71916131383439E+017,[]
9.71916268331676E+017,[]
9.71916421939647E+017,[]
9.71916496426414E+017,[]
9.71916576092901E+017,[]
9.71916817173303E+017,[]
9.71916883547996E+017,[]
9.71917028083798E+017,[]
9.71917191422464E+017,[]
9.7191724953036E+017,[]
9.71917345445765E+017,[]
9.71917499418604E+017,[]
9.71917546424357E+017,[]
9.71917653446083E+017,[]
9.71918010998018E+017,[]
9.71918057072464E+017,[]
9.71918116937597E+017,[]
9.71918155043037E+017,[]
9.71918158700433E+017,[]
9.71918269803217E+017,[]
9.71918270625333E+017,[]
9.71918316435575E+017,[]
9.71918523843854E+017,[]
9.71918587777704E+017,[]
9.71918676319289E+017,[]
9.71918732137124E+017,[]
9.71918806393045E+017,[]
9.71919039898399E+017,[]
9.71919193414107E+017,[]
9.71919347097657E+017,[]
9.71919500852408E+017,[]
9.71919538995438E+017,[]
9.71919962372637E+017,[]
9.71920163720249E+017,[]
9.71920202962231E+017,[]
9.71920266992464E+017,[]
9.71920313268167E+017,[]
9.71920319702237E+017,[]
9.71920423133749E+017,[]
9.7192073032029E+017,[]
9.7192073125147E+017,[]
9.71920922738352E+017,[]
9.71921192931156E+017,[]
9.71921243644494E+017,[]
9.71921522599318E+017,[]
9.71921765160161E+017,[]
9.71921798492168E+017,[]
9.71921943032205E+017,[]
9.7192196360928E+017,[]
9.7192201237665E+017,[]
9.71922100389806E+017,[]
9.71922117217346E+017,[]
9.71922139753333E+017,[]
9.71922425062412E+017,[]
9.71922517886517E+017,[]
9.71922579396022E+017,[]
9.7192279916936E+017,[]
9.71922850524357E+017,[]
9.7192288774035E+017,[]
9.71922905851449E+017,[]
9.71922958087348E+017,[]
9.71923017788985E+017,[]
9.71923032330523E+017,[]
9.7192304144051E+017,[]
9.71923194985656E+017,[]
9.71923206067061E+017,[]
9.71923348845339E+017,[]
9.71923610527875E+017,[]
9.71923676928111E+017,[]
9.71923815885299E+017,[]
9.71923848126845E+017,[]
9.7192392776412E+017,[]
9.71923970197881E+017,[]
9.71924126934868E+017,[]
9.71924589654589E+017,[]
9.71924961794445E+017,[]
9.71924964243792E+017,[]
9.71925051770483E+017,[]
9.71925067771908E+017,[]
9.71925205848228E+017,[]
9.71925430327501E+017,[]
9.71925513341055E+017,[]
9.71925822343795E+017,[]
9.71925855374111E+017,[]
9.7192587172771E+017,[]
9.71925999142294E+017,[]
9.71926129744343E+017,[]
9.71926208526062E+017,[]
9.71926402860757E+017,[]
9.71926437044175E+017,[]
9.71926455004352E+017,[]
9.71926585405133E+017,[]
9.71926591272927E+017,[]
9.71926783493902E+017,[]
9.71926974569599E+017,[]
9.71927052407353E+017,[]
9.71927212441162E+017,[]
9.71927291184976E+017,[]
9.71927361028375E+017,[]
9.71927428938523E+017,[]
9.71927465860923E+017,[]
9.71927514808398E+017,[]
9.71927668621951E+017,[]
9.71927947643965E+017,[]
9.71928128816742E+017,[]
9.71928130523881E+017,[]
9.71928332966269E+017,[]
9.71928396946137E+017,[]
9.71928437853078E+017,[]
9.71928499253477E+017,[]
9.71928639502717E+017,[]
9.71928720989737E+017,[]
9.7192874070297E+017,[]
9.71928749154488E+017,[]
9.71928761498206E+017,[]
9.71928764660806E+017,[]
9.71928798248735E+017,[]
9.71928814736626E+017,[]
9.71928899285168E+017,[]
9.71928969170903E+017,[]
9.71929077165777E+017,[]
9.71929106890875E+017,[]
9.71929360763466E+017,[]
9.71929398336278E+017,[]
9.71929840038359E+017,[]
9.71930132918108E+017,[]
9.7193035290531E+017,[]
9.71930440662594E+017,[]
9.71930595088462E+017,[]
9.71930748792877E+017,[]
9.71930902346347E+017,[]
9.71930912895226E+017,[]
9.71931055975424E+017,[]
9.71931209537266E+017,[]
9.7193131542254E+017,[]
9.71931363585622E+017,[]
9.71931431424483E+017,[]
9.71931979980554E+017,[]
9.71932133685051E+017,[]
9.71932250815324E+017,[]
9.71932287435653E+017,[]
9.71932503954149E+017,[]
9.71932585885622E+017,[]
9.71932635252646E+017,[]
9.71932694891262E+017,[]
9.71932748980961E+017,[]
9.71932810759025E+017,[]
9.71932892900221E+017,[]
9.71932902689657E+017,[]
9.71933348368011E+017,[]
9.71933365803745E+017,[]
9.71933440810586E+017,[]
9.71933648059429E+017,[]
9.71933683723612E+017,[]
9.71933725846995E+017,[]
9.71933778099757E+017,[]
9.71933845795647E+017,[]
9.71933980680339E+017,[]
9.71934124368958E+017,[]
9.71934243482948E+017,[]
9.719342883787E+017,[]
9.71934441672184E+017,[]
9.71934710778667E+017,[]
9.71934904534515E+017,[]
9.71934943226941E+017,[]
9.71934944548278E+017,[]
9.7193505810894E+017,[]
9.71935366100894E+017,[]
9.71935764660523E+017,[]
9.7193582742818E+017,[]
9.71935899855532E+017,[]
9.71935981036216E+017,[]
9.71935992449061E+017,[]
9.71936134954496E+017,[]
9.71936260074951E+017,[]
9.71936298884739E+017,[]
9.71936382061982E+017,[]
9.71936388215071E+017,[]
9.71936394300949E+017,[]
9.71936596944609E+017,[]
9.71936619056939E+017,[]
9.7193675043935E+017,[]
9.71937057600778E+017,[]
9.71937134608204E+017,[]
9.7193716641366E+017,[]
9.71937518978347E+017,[]
9.71937606387761E+017,[]
9.71937675484676E+017,[]
9.71937749321298E+017,[]
9.71937829340135E+017,[]
9.71938187743547E+017,[]
9.71938291447611E+017,[]
9.7193844505131E+017,[]
9.71938459748315E+017,[]
9.71938954449736E+017,[]
9.71939061052072E+017,[]
9.71939093725811E+017,[]
9.71939214597112E+017,[]
9.71939399079465E+017,[]
9.71939417974768E+017,[]
9.71939675639173E+017,[]
9.71939688494879E+017,[]
9.71939809039024E+017,[]
9.71939810809189E+017,[]
9.71939983278748E+017,[]
9.7194003244449E+017,[]
9.71940146894557E+017,[]
9.71940159989023E+017,[]
9.71940276049666E+017,[]
9.71940445327471E+017,[]
9.71940558800335E+017,[]
9.71940645484093E+017,[]
9.71940752493179E+017,[]
9.71941004755555E+017,[]
9.71941215246496E+017,[]
9.71941309748478E+017,[]
9.71941357362262E+017,[]
9.7194140776527E+017,[]
9.71941416350945E+017,[]
9.71941805095866E+017,[]
9.71941808161763E+017,[]
9.71941985811538E+017,[]
9.71942140027617E+017,[]
9.71942229173592E+017,[]
9.71942293820252E+017,[]
9.71942447818264E+017,[]
9.7194290884359E+017,[]
9.71942969312858E+017,[]
9.71943062409593E+017,[]
9.71943073625362E+017,[]
9.71943353930613E+017,[]
9.71943650161807E+017,[]
9.71943661008294E+017,[]
9.71943677416239E+017,[]
9.71943940789277E+017,[]
9.71943979179758E+017,[]
9.71944054429757E+017,[]
9.71944110834799E+017,[]
9.71944157034856E+017,[]
9.71944421141959E+017,[]
9.71944452632793E+017,[]
9.7194493740213E+017,[]
9.71944989579268E+017,[]
9.71945136916697E+017,[]
9.71945161457467E+017,[]
9.71945176146088E+017,[]
9.7194534830531E+017,[]
9.71945372254786E+017,[]
9.71945530375905E+017,[]
9.71945781383934E+017,[]
9.71945833640767E+017,[]
9.71945840318337E+017,[]
9.71945843912622E+017,[]
9.71945987538174E+017,[]
9.71945990256316E+017,[]
9.71946044492726E+017,[]
9.71946173979243E+017,[]
9.71946347996819E+017,[]
9.71946359887602E+017,[]
9.71946370465653E+017,[]
9.71946448932651E+017,[]
9.71946519648547E+017,[]
9.71946538485403E+017,[]
9.71946788444778E+017,[]
9.7194686280149E+017,[]
9.71947199587324E+017,[]
9.71947372606513E+017,[]
9.71947680241889E+017,[]
9.71947784541737E+017,[]
9.71947988376367E+017,[]
9.71947997775802E+017,[]
9.71948142571631E+017,[]
9.7194814925321E+017,[]
9.71948284049846E+017,[]
9.71948296825524E+017,[]
9.7194853229371E+017,[]
9.71948605421441E+017,[]
9.71948683695677E+017,[]
9.71948719154197E+017,[]
9.71948761772524E+017,[]
9.71948861370532E+017,[]
9.71949069617672E+017,[]
9.7194913676023E+017,[]
9.71949173565096E+017,[]
9.71949224278413E+017,[]
9.7194944491144E+017,[]
9.71949451584533E+017,[]
9.71949532580692E+017,[]
9.71949589485023E+017,[]
9.71949643964694E+017,[]
9.7194968773229E+017,[]
9.7194984178065E+017,[]
9.71949889465631E+017,[]
9.7194999557317E+017,[]
9.71950031019368E+017,[]
9.71950091304026E+017,[]
9.71950313275056E+017,[]
9.71950457173103E+017,[]
9.7195054103398E+017,[]
9.71950564421534E+017,[]
9.71950611431285E+017,[]
9.71950716838281E+017,[]
9.7195076526991E+017,[]
9.71950918991192E+017,[]
9.71951099392463E+017,[]
9.71951226836283E+017,[]
9.7195138075471E+017,[]
9.71951512732578E+017,[]
9.71951534467531E+017,[]
9.71951688717251E+017,[]
9.71951692626497E+017,[]
9.71951740949025E+017,[]
9.719518423798E+017,[]
9.71951996180705E+017,[]
9.71952077906825E+017,[]
9.71952136727675E+017,[]
9.71952149868376E+017,[]
9.719523040384E+017,[]
9.7195239336865E+017,[]
9.71952457919078E+017,[]
9.71952628975395E+017,[]
9.71952842205516E+017,[]
9.71952865009963E+017,[]
9.71952922027114E+017,[]
9.71952957255242E+017,[]
9.71953366061363E+017,[]
9.71953537692283E+017,[]
9.71953691753202E+017,[]
9.7195384247971E+017,[]
9.71953845336121E+017,[]
9.71953952215286E+017,[]
9.71954101058617E+017,[]
9.71954270445634E+017,[]
9.71954307254776E+017,[]
9.71954374749643E+017,[]
9.71954424590545E+017,[]
9.71954488524268E+017,[]
9.71954517951599E+017,[]
9.71954615951307E+017,[]
9.71954866150085E+017,[]
9.71954892607775E+017,[]
9.71954923981062E+017,[]
9.71955231448736E+017,[]
9.71955365289046E+017,[]
9.71955383819493E+017,[]
9.71955385341952E+017,[]
9.71955538979205E+017,[]
9.71955752876339E+017,[]
9.71955752897274E+017,[]
9.71955846891516E+017,[]
9.71955945994465E+017,[]
9.71956111900209E+017,[]
9.71956155202224E+017,[]
9.71956309242204E+017,[]
9.71956438154338E+017,[]
9.71956464477548E+017,[]
9.71956565099057E+017,[]
9.71956618337296E+017,[]
9.71956619117437E+017,[]
9.71956772125557E+017,[]
9.71956795697644E+017,[]
9.71956798377878E+017,[]
9.71956925721035E+017,[]
9.71956936785715E+017,[]
9.7195694495207E+017,[]
9.71957079941378E+017,[]
9.71957192017564E+017,[]
9.71957388587618E+017,[]
9.71957479461409E+017,[]
9.71957542300525E+017,[]
9.71957696692863E+017,[]
9.71957957024891E+017,[]
9.71958160603857E+017,[]
9.71958468646064E+017,[]
9.7195862271959E+017,[]
9.71959000085316E+017,[]
9.71959000701927E+017,[]
9.7195908432801E+017,[]
9.71959238141473E+017,[]
9.71959307037131E+017,[]
9.71959545999147E+017,[]
9.71959876179104E+017,[]
9.71960162792571E+017,[]
9.71960267423674E+017,[]
9.71960320997519E+017,[]
9.71960494847271E+017,[]
9.71960510856876E+017,[]
9.71960611146887E+017,[971961712524984320]
9.71960649214341E+017,[]
9.71960934611616E+017,[]
9.7196108892006E+017,[]
9.71961243064922E+017,[]
9.71961357875597E+017,[]
9.71961397197251E+017,[]
9.71961464767488E+017,[]
9.71961551518237E+017,[]
9.71961850223972E+017,[]
9.71961859854155E+017,[]
9.71961865046823E+017,[]
9.71961951067635E+017,[]
9.71961958034493E+017,[]
9.71962014590366E+017,[]
9.71962105497817E+017,[]
9.71962169007907E+017,[]
9.71962214092427E+017,[]
9.71962223617761E+017,[]
9.71962405419811E+017,[]
9.71962477222097E+017,[]
9.71962488257356E+017,[971969183763243009]
9.71962504619295E+017,[]
9.7196294074726E+017,[]
9.71962987253649E+017,[]
9.71963468973711E+017,[]
9.71963714059424E+017,[]
9.71963722804576E+017,[]
9.71963867940073E+017,[]
9.71963914740105E+017,[]
9.71963921132241E+017,[]
9.71964022021963E+017,[]
9.71964177274171E+017,[]
9.7196419593044E+017,[]
9.7196433155745E+017,[]
9.71964371940164E+017,[]
9.71964519072215E+017,[]
9.71964788711436E+017,[]
9.71964813877248E+017,[]
9.71965016768311E+017,[]
9.71965257198416E+017,[]
9.71965565551039E+017,[]
9.71965719880462E+017,[]
9.71965753543963E+017,[]
9.71965830421349E+017,[]
9.71965874037912E+017,[]
9.71966028283462E+017,[]
9.71966182738706E+017,[]
9.71966336673882E+017,[]
9.71966463236964E+017,[]
9.71966521546236E+017,[]
9.7196658774902E+017,[]
9.71966644166705E+017,[]
9.71966798655472E+017,[]
9.71966908856594E+017,[]
9.7196695270391E+017,[]
9.71967233520894E+017,[]
9.7196726072936E+017,[]
9.71967372985696E+017,[]
9.71967427155079E+017,[]
9.71967568670962E+017,[]
9.7196772393993E+017,[]
9.71967859348746E+017,[]
9.71967878768443E+017,[]
9.71968024747041E+017,[]
9.71968435767861E+017,[]
9.71968651422155E+017,[]
9.7196866398403E+017,[]
9.71968806124859E+017,[]
9.71968859698688E+017,[]
9.71968954238255E+017,[]
9.71968960512979E+017,[]
9.71969094596493E+017,[]
9.71969223000867E+017,[]
9.71969269826183E+017,[]
9.7196942405068E+017,[]
9.71969445349417E+017,[]
9.7196951031074E+017,[]
9.71969578321379E+017,[]
9.71969603470422E+017,[]
9.71969731853926E+017,[]
9.71969885822624E+017,[]
9.71969974842442E+017,[]
9.71970040462328E+017,[]
9.71970195135672E+017,[]
9.71970349616124E+017,[]
9.71970483942965E+017,[]
9.71970520429163E+017,[971972838318948354]
9.71970578088321E+017,[]
9.71970658337898E+017,[]
9.71970702696788E+017,[]
9.71970813367693E+017,[]
9.7197085358275E+017,[]
9.71970967671984E+017,[]
9.71971121921708E+017,[]
9.71971276062405E+017,[]
9.71971405767062E+017,[]
9.71971584394125E+017,[]
9.71971739390366E+017,[]
9.71971781387932E+017,[]
9.71971895099769E+017,[]
9.71972048959373E+017,[]
9.71972066621583E+017,[]
9.71972179268026E+017,[]
9.71972273522356E+017,[]
9.7197253396351E+017,[]
9.71972821701161E+017,[]
9.71973090522538E+017,[]
9.71973196407697E+017,[]
9.71973284064408E+017,[]
9.71973438888845E+017,[]
9.71973591767048E+017,[]
9.71973593314701E+017,[]
9.71973747769934E+017,[]
9.71974029903938E+017,[]
9.71974056080634E+017,[]
9.71974209957056E+017,[]
9.71974295013311E+017,[]
9.71974363644703E+017,[]
9.71974517512798E+017,[]
9.719746712634E+017,[]
9.71974774837494E+017,[]
9.71974825655681E+017,[]
9.71974979720893E+017,[]
9.71975134100599E+017,[]
9.71975244930941E+017,[]
9.71975289461924E+017,[]
9.71975597348934E+017,[]
9.71976061369041E+017,[]
9.71976098601878E+017,[]
9.71976416999874E+017,[]
9.71976694486585E+017,[]
9.71976833435542E+017,[]
9.71976927362757E+017,[]
9.71977014872703E+017,[]
9.71977142069182E+017,[]
9.71977260440809E+017,[]
9.71977295979102E+017,[]
9.71977604092773E+017,[]
9.71977669901304E+017,[]
9.71977756920635E+017,[]
9.71977857063821E+017,[]
9.71977912348918E+017,[]
9.71978067173261E+017,[]
9.71978221586604E+017,[]
9.71978375538524E+017,[]
9.71978407855538E+017,[]
9.71978529314193E+017,[]
9.71978548998168E+017,[]
9.71978837104841E+017,[]
9.71978918721864E+017,[]
9.719789908345E+017,[]
9.71979045389746E+017,[]
9.71979082979094E+017,[]
9.71979144840933E+017,[]
9.71979241330913E+017,[]
9.71979277699707E+017,[]
9.71979298562195E+017,[]
9.71979389310091E+017,[]
9.71979452820279E+017,[]
9.7197956854109E+017,[]
9.71979608240214E+017,[]
9.71979765149151E+017,[]
9.71980224408646E+017,[]
9.71980323671061E+017,[]
9.71980378041811E+017,[]
9.71980456290804E+017,[]
9.71980842074481E+017,[]
9.71980996055724E+017,[]
9.71981329746223E+017,[]
9.71981670474662E+017,[]
9.7198168012578E+017,[]
9.71981920862069E+017,[]
9.71981938197058E+017,[]
9.71981969809486E+017,[]
9.71982106002784E+017,[]
9.71982228774314E+017,[]
9.7198236437196E+017,[]
9.71982691670217E+017,[]
9.71982803700077E+017,[]
9.71982937481597E+017,[]
9.71982971640021E+017,[]
9.71982999406363E+017,[]
9.7198315319047E+017,[]
9.71983580195778E+017,[]
9.71983617789346E+017,[]
9.71983642057622E+017,[]
9.71983645903745E+017,[]
9.71983682368979E+017,[]
9.71983969473348E+017,[]
9.7198397464066E+017,[]
9.71983999970103E+017,[]
9.71984079305388E+017,[]
9.71984212549976E+017,[]
9.71984233987125E+017,[]
9.71984421292163E+017,[]
9.71984542172005E+017,[]
9.71984696832701E+017,[]
9.71984850402988E+017,[]
9.71984861970838E+017,[]
9.71985004518556E+017,[]
9.71985158394987E+017,[]
9.71985204578468E+017,[]
9.71985255518282E+017,[]
9.7198531205326E+017,[]
9.71985350573802E+017,[]
9.71985509776896E+017,[]
9.71985664337068E+017,[]
9.71985704480723E+017,[]
9.71985917408789E+017,[]
9.71985920881606E+017,[]
9.71985929425441E+017,[]
9.71986162721088E+017,[]
9.71986236834423E+017,[]
9.71986391293817E+017,[]
9.71986434230858E+017,[]
9.71986844559688E+017,[]
9.71986853053088E+017,[]
9.71986954618159E+017,[]
9.71987161892319E+017,[]
9.71987262392054E+017,[]
9.71987317501043E+017,[]
9.71987388854489E+017,[]
9.71987433846841E+017,[]
9.71987437177127E+017,[]
9.71987471364891E+017,[]
9.7198762566905E+017,[]
9.71987747895329E+017,[]
9.71987933484917E+017,[]
9.71988192428568E+017,[]
9.71988549443633E+017,[]
9.71988964285366E+017,[]
9.71989012222173E+017,[]
9.71989035521425E+017,[]
9.7198916619921E+017,[]
9.7198932112008E+017,[]
9.71989476120584E+017,[]
9.71989630143775E+017,[]
9.71989783407821E+017,[]
9.71989937888178E+017,[]
9.71990398972211E+017,[]
9.71990552903279E+017,[]
9.71990558045479E+017,[]
9.71990585379713E+017,[]
9.71990707043905E+017,[]
9.71990719282913E+017,[]
9.71990733899968E+017,[]
9.71990860861592E+017,[]
9.71991015442727E+017,[]
9.7199112748512E+017,[]
9.71991171563074E+017,[]
9.71991261501539E+017,[]
9.71991278601646E+017,[]
9.71992346576372E+017,[]
9.71992464591438E+017,[]
9.71992712491626E+017,[]
9.71992750856987E+017,[]
9.71992822084616E+017,[]
9.71992866875523E+017,[]
9.71993015202939E+017,[]
9.71993174745862E+017,[]
9.71993483044012E+017,[]
9.71993636878434E+017,[]
9.71993944656499E+017,[]
9.71994035958133E+017,[]
9.71994253407634E+017,[]
9.71994277415854E+017,[]
9.71994280800629E+017,[]
9.71994520513528E+017,[]
9.71994561739309E+017,[]
9.71994716135813E+017,[]
9.71994870574334E+017,[]
9.71994995619082E+017,[]
9.71995031295771E+017,[]
9.7199518117929E+017,[]
9.71995246656499E+017,[]
9.71995335156363E+017,[]
9.71995489305375E+017,[]
9.71995643676844E+017,[]
9.71996105692013E+017,[]
9.7199638221398E+017,[]
9.71996416158589E+017,[]
9.71996548690162E+017,[]
9.71996570026615E+017,[]
9.71996593787318E+017,[]
9.71996661550498E+017,[]
9.7199687796822E+017,[]
9.71996986202206E+017,[]
9.71997031861375E+017,[]
9.71997185993658E+017,[]
9.7199736525824E+017,[]
9.71997514172842E+017,[]
9.71997648675791E+017,[]
9.71997928389669E+017,[]
9.71997956604805E+017,[]
9.71998231256117E+017,[]
9.71998264244359E+017,[]
9.71998309740044E+017,[]
9.71998571779117E+017,[]
9.71998637550051E+017,[]
9.71998881704698E+017,[]
9.7199903648709E+017,[]
9.71999036776436E+017,[]
9.71999190329864E+017,[]
9.71999296227717E+017,[]
9.71999344218981E+017,[]
9.71999498149884E+017,[]
9.71999652689068E+017,[]
9.71999684716675E+017,[]
9.71999748713431E+017,[]
9.72000115211645E+017,[]
9.72000382502166E+017,[]
9.72000577554018E+017,[]
9.72000731359191E+017,[]
9.72000885805994E+017,[]
9.72000987899556E+017,[]
9.7200150186113E+017,[]
9.72001525378659E+017,[]
9.72001655989224E+017,[]
9.72001810004103E+017,[]
9.72001813896376E+017,[]
9.72001877813416E+017,[]
9.72001964140651E+017,[]
9.72002272065438E+017,[]
9.72002476734914E+017,[]
9.72002579881239E+017,[]
9.72002591923044E+017,[]
9.72002700660433E+017,[]
9.72002727449346E+017,[]
9.72002984090481E+017,[]
9.72003196360012E+017,[]
9.72003474169672E+017,[]
9.72003503802495E+017,[]
9.72003580126249E+017,[]
9.72003606097363E+017,[]
9.72003657838338E+017,[]
9.72003884251062E+017,[]
9.72003927804625E+017,[]
9.72003953847054E+017,[]
9.72003965561848E+017,[]
9.7200412878728E+017,[]
