tweet_id,retweets
9.71535122183999E+017,[]
9.71535122297184E+017,[]
9.71535122334876E+017,[]
9.71535122339189E+017,[]
9.71535122343383E+017,[]
9.71535122536305E+017,[]
9.71535129595335E+017,[]
9.71535201569575E+017,[]
9.71535241558061E+017,[]
9.71535286835565E+017,[]
9.71535548312638E+017,[]
9.71535568382374E+017,[]
9.71535585562255E+017,[]
9.71535596102459E+017,[]
9.71535904262144E+017,[]
9.71535954430349E+017,[]
9.71535964806922E+017,[]
9.71535981018059E+017,[]
9.71535987590488E+017,[]
9.71536057954009E+017,[]
9.71536134605103E+017,[]
9.71536196093477E+017,[]
9.71536213239743E+017,[]
9.71536520321548E+017,[]
9.71536663154479E+017,[]
9.71536818490544E+017,[]
9.71536827839521E+017,[]
9.71536846885925E+017,[]
9.71536936060912E+017,[]
9.71537063634973E+017,[]
9.71537145776296E+017,[]
9.71537249975394E+017,[]
9.71537271097778E+017,[]
9.71537585834267E+017,[]
9.71537597448176E+017,[]
9.71537600824709E+017,[]
9.7153760096297E+017,[]
9.71537751181967E+017,[]
9.71537752884949E+017,[]
9.7153788615895E+017,[]
9.71537905993896E+017,[]
9.71537936075428E+017,[]
9.71538059450712E+017,[]
9.7153813687758E+017,[]
9.71538325700952E+017,[]
9.71538347536478E+017,[]
9.71538367593591E+017,[]
9.71538377731379E+017,[]
9.71538490746909E+017,[]
9.71538491191443E+017,[]
9.71538540302623E+017,[]
9.71538636478013E+017,[]
9.71538671307559E+017,[]
9.71538978905174E+017,[]
9.71539031673762E+017,[]
9.7153904620705E+017,[]
9.71539053656015E+017,[]
9.7153908405223E+017,[]
9.71539432259178E+017,[]
9.71539444833558E+017,[]
9.71539490115289E+017,[]
9.71539577914589E+017,[]
9.71539623494259E+017,[]
9.71539752049549E+017,[]
9.71539824799699E+017,[]
9.71539856231936E+017,[]
9.71539906055975E+017,[]
9.71540110914318E+017,[]
9.71540185719566E+017,[]
9.71540215264199E+017,[]
9.71540233970909E+017,[]
9.71540296554172E+017,[]
9.71540422123315E+017,[]
9.71540496907633E+017,[]
9.71540523210064E+017,[]
9.71540562275795E+017,[]
9.71540565778207E+017,[]
9.71540594186227E+017,[]
9.71540670644195E+017,[]
9.71540830811931E+017,[]
9.71540984327676E+017,[]
9.71541170697491E+017,[]
9.7154117358318E+017,[]
9.71541288175718E+017,[]
9.71541292218896E+017,[]
9.71541333512016E+017,[]
9.71541464101654E+017,[]
9.71541524927472E+017,[]
9.7154154198553E+017,[]
9.71541575611376E+017,[]
9.71541599938257E+017,[]
9.71541602853376E+017,[]
9.71541755890893E+017,[]
9.71541882361799E+017,[]
9.71541907913433E+017,[]
9.71541950192144E+017,[]
9.7154202040476E+017,[]
9.71542027103064E+017,[]
9.71542037769146E+017,[]
9.71542146359661E+017,[]
9.715421862139E+017,[]
9.71542191511241E+017,[]
9.71542204882866E+017,[]
9.71542215028744E+017,[]
9.71542236612751E+017,[]
9.71542259878547E+017,[]
9.71542352425882E+017,[]
9.71542368565391E+017,[]
9.71542425373151E+017,[]
9.71542425784242E+017,[]
9.71542474568151E+017,[]
9.71542522622222E+017,[]
9.71542561126011E+017,[]
9.7154263682485E+017,[]
9.71542652201169E+017,[]
9.7154265948237E+017,[]
9.71542668676252E+017,[]
9.71542677505241E+017,[]
9.71542884586582E+017,[]
9.7154289152392E+017,[]
9.71542968510353E+017,[]
9.71542984834498E+017,[]
9.71543043420672E+017,[]
9.71543174031299E+017,[]
9.71543292973216E+017,[]
9.71543323344278E+017,[]
9.71543391090639E+017,[]
9.71543685597839E+017,[]
9.71543731064201E+017,[]
9.71543746381672E+017,[]
9.71543753084121E+017,[]
9.71543755256881E+017,[]
9.71543778464027E+017,[]
9.71543854959747E+017,[]
9.71543911356285E+017,[]
9.71544008827732E+017,[]
9.71544065605976E+017,[]
9.71544229573833E+017,[]
9.71544238046446E+017,[]
9.7154429938405E+017,[]
9.71544492242239E+017,[]
9.71544547628147E+017,[]
9.71544616045564E+017,[]
9.71544682151821E+017,[]
9.71544734559851E+017,[]
9.71544782509031E+017,[]
9.71544930073145E+017,[]
9.715449709213E+017,[]
9.71545031415861E+017,[]
9.71545138236445E+017,[]
9.71545144737477E+017,[]
9.71545452289011E+017,[]
9.71545569205334E+017,[]
9.71545606501032E+017,[]
9.71545771169415E+017,[]
9.71545958931685E+017,[]
9.71546002187522E+017,[]
9.71546055987941E+017,[]
9.715460688727E+017,[]
9.71546220194758E+017,[]
9.71546222384132E+017,[]
9.71546530204107E+017,[]
9.71546684051284E+017,[]
9.71546815744094E+017,[]
9.71546838397436E+017,[]
9.71546860904096E+017,[]
9.71546868051214E+017,[]
9.71546873285751E+017,[]
9.7154714640608E+017,[]
9.71547163145769E+017,[]
9.71547300399956E+017,[]
9.71547311351493E+017,[]
9.71547313943515E+017,[]
9.71547608203215E+017,[]
9.71547633373283E+017,[]
9.71547834439881E+017,[]
9.71548028631962E+017,[]
9.71548071426376E+017,[]
9.71548074542797E+017,[]
9.71548147737481E+017,[]
9.71548225516667E+017,[]
9.71548300401881E+017,[]
9.71548533068149E+017,[]
9.71548573908292E+017,[]
9.71548576391291E+017,[]
9.7154859213251E+017,[]
9.7154868688597E+017,[]
9.71548819786752E+017,[]
9.71548995519627E+017,[]
9.71549005158277E+017,[]
9.71549023533503E+017,[]
9.71549073676358E+017,[]
9.71549092764639E+017,[]
9.71549108698665E+017,[]
9.71549119687877E+017,[]
9.7154914915278E+017,[]
9.71549202181444E+017,[]
9.71549302831985E+017,[]
9.71549396549554E+017,[]
9.7154943497773E+017,[]
9.71549533221114E+017,[]
9.71549560790307E+017,[]
9.7154968552874E+017,[]
9.71549708190499E+017,[]
9.71549764838818E+017,[]
9.71549774192227E+017,[]
9.71549788918264E+017,[]
9.71549814881247E+017,[]
9.7154982283357E+017,[]
9.71549852394914E+017,[]
9.71549918782374E+017,[]
9.71549939376501E+017,[]
9.71550002622411E+017,[]
9.71550125045592E+017,[]
9.71550160017871E+017,[]
9.71550320491975E+017,[]
9.71550380319371E+017,[]
9.71550475983073E+017,[]
9.7155053393995E+017,[]
9.71550611337605E+017,[]
9.71550687699001E+017,[]
9.71551012090733E+017,[]
9.7155107020288E+017,[]
9.7155114898851E+017,[]
9.71551183562211E+017,[]
9.71551243939303E+017,[]
9.71551277900534E+017,[]
9.7155134108767E+017,[]
9.71551457102127E+017,[]
9.71551612496855E+017,[]
9.71551646798045E+017,[]
9.71551748665041E+017,[]
9.71551861349208E+017,[]
9.71551917741519E+017,[]
9.71552128933204E+017,[]
9.71552336236577E+017,[]
9.71552382063542E+017,[]
9.71552452322447E+017,[]
9.71552535931625E+017,[]
9.71552599529984E+017,[]
9.71552689581572E+017,[]
9.71552843978047E+017,[]
9.7155299769095E+017,[]
9.71553125227205E+017,[]
9.71553276478051E+017,[]
9.7155348877695E+017,[]
9.71553569865421E+017,[]
9.71553614039679E+017,[]
9.7155363988097E+017,[]
9.71553688790675E+017,[]
9.71553853035475E+017,[]
9.71553987035107E+017,[]
9.71554019670938E+017,[]
9.71554025916203E+017,[]
9.71554075878744E+017,[]
9.71554104379093E+017,[]
9.71554104538489E+017,[]
9.71554196313919E+017,[]
9.71554279323562E+017,[]
9.71554383468012E+017,[]
9.71554530906092E+017,[]
9.71554536954319E+017,[]
9.71554546324509E+017,[]
9.71554627744387E+017,[]
9.71554637387092E+017,[]
9.71554844937892E+017,[]
9.71554871127216E+017,[]
9.71554989352026E+017,[]
9.71554990064943E+017,[]
9.71554998889927E+017,[]
9.71555054531605E+017,[]
9.71555076950159E+017,[]
9.7155512882527E+017,[]
9.71555133942387E+017,[]
9.71555304264688E+017,[]
9.71555332483936E+017,[]
9.71555372195496E+017,[]
9.71555436842422E+017,[]
9.71555615960064E+017,[]
9.71555651687211E+017,[]
9.71555769639354E+017,[]
9.71555923125617E+017,[]
9.71556139413442E+017,[]
9.71556194912481E+017,[]
9.71556205884858E+017,[]
9.71556371765367E+017,[]
9.71556384310403E+017,[]
9.71556513016816E+017,[]
9.71556544415392E+017,[]
9.71556691912241E+017,[]
9.71556694332461E+017,[]
9.71556885684892E+017,[]
9.71556909676421E+017,[]
9.71556913090527E+017,[]
9.71556994824987E+017,[]
9.71557060696568E+017,[]
9.7155711885901E+017,[]
9.71557140958798E+017,[]
9.71557185971982E+017,[]
9.71557279827972E+017,[]
9.7155730707823E+017,[]
9.71557358605427E+017,[]
9.71557359804756E+017,[]
9.71557361725923E+017,[]
9.71557579032859E+017,[]
9.71557622771003E+017,[]
9.71557672842597E+017,[]
9.71557896046641E+017,[]
9.71557923582128E+017,[]
9.71558077861212E+017,[]
9.71558113298952E+017,[]
9.7155818068881E+017,[]
9.71558228256547E+017,[]
9.71558331839021E+017,[]
9.71558367754846E+017,[]
9.7155838611746E+017,[]
9.71558539691835E+017,[]
9.71558554418246E+017,[]
9.71558579906994E+017,[]
9.71558693287309E+017,[]
9.71558726657131E+017,[]
9.7155872977356E+017,[]
9.71559002784936E+017,[]
9.71559012150817E+017,[]
9.71559017398067E+017,[]
9.71559137061437E+017,[]
9.7155914658263E+017,[]
9.71559164777566E+017,[]
9.71559248378331E+017,[]
9.71559279965569E+017,[]
9.71559315311018E+017,[]
9.71559354590794E+017,[]
9.7155938303658E+017,[]
9.71559383112077E+017,[]
9.71559434324455E+017,[]
9.71559444487303E+017,[]
9.71559465995522E+017,[]
9.7155959623725E+017,[]
9.71559760154808E+017,[]
9.71559927507444E+017,[]
9.71559968271892E+017,[]
9.7155998471764E+017,[]
9.71560013759111E+017,[]
9.71560063201522E+017,[]
9.71560081069285E+017,[]
9.71560285805957E+017,[]
9.71560302205522E+017,[]
9.71560479423333E+017,[]
9.71560543336022E+017,[]
9.71560555952689E+017,[]
9.71560601611833E+017,[]
9.71560697237668E+017,[]
9.71560773297361E+017,[]
9.71560969477476E+017,[]
9.71561041019613E+017,[]
9.71561087039693E+017,[]
9.71561158690796E+017,[]
9.71561386978496E+017,[]
9.71561452006867E+017,[]
9.71561510362387E+017,[]
9.71561572282888E+017,[]
9.71561585532703E+017,[]
9.71561670937137E+017,[]
9.71561774880236E+017,[]
9.71561870133023E+017,[]
9.71561928882405E+017,[]
9.71562000559075E+017,[]
9.71562012869149E+017,[]
9.71562073363632E+017,[]
9.71562085149741E+017,[]
9.7156214105983E+017,[]
9.71562199113224E+017,[]
9.71562218025308E+017,[]
9.71562220378251E+017,[]
9.71562236056453E+017,[]
9.71562319867208E+017,[]
9.71562389811315E+017,[]
9.71562423550468E+017,[]
9.71562543272534E+017,[]
9.71562694070256E+017,[]
9.7156275023222E+017,[]
9.7156280283297E+017,[]
9.71562850735997E+017,[]
9.71563029392515E+017,[]
9.7156316398336E+017,[]
9.7156317050554E+017,[]
9.71563195449184E+017,[]
9.71563254857261E+017,[]
9.71563317641622E+017,[]
9.71563434222404E+017,[]
9.71563480045294E+017,[]
9.71563625293824E+017,[]
9.71563651781091E+017,[]
9.71563670995194E+017,[]
9.71563704658616E+017,[]
9.7156418550621E+017,[]
9.71564190581383E+017,[]
9.71564240401084E+017,[]
9.71564340611449E+017,[]
9.71564394491478E+017,[]
9.71564547998912E+017,[]
9.71564727699517E+017,[]
9.71564877520269E+017,[]
9.7156488460444E+017,[]
9.71564926409077E+017,[]
9.71565152305902E+017,[]
9.71565191120015E+017,[]
9.71565247315301E+017,[]
9.71565318358254E+017,[]
9.71565410565919E+017,[]
9.71565419457901E+017,[]
9.71565440290845E+017,[]
9.71565459802862E+017,[]
9.71565465746182E+017,[]
9.71565472272482E+017,[]
9.71565472331153E+017,[]
9.7156562623268E+017,[]
9.71565732201943E+017,[]
9.71565944102424E+017,[]
9.71565991644742E+017,[]
9.71566025576559E+017,[]
9.71566186881221E+017,[]
9.71566193059414E+017,[]
9.71566211732595E+017,[]
9.71566241113502E+017,[]
9.71566283245474E+017,[]
9.71566297635959E+017,[]
9.71566304892088E+017,[]
9.71566394746663E+017,[]
9.71566477911511E+017,[]
9.71566502452302E+017,[]
9.71566548878946E+017,[]
9.71566588678803E+017,[]
9.71566618911285E+017,[]
9.71566638578496E+017,[]
9.71566891893477E+017,[]
9.71567011980395E+017,[]
9.7156703914711E+017,[]
9.7156711930026E+017,[]
9.71567201986728E+017,[]
9.71567297025512E+017,[]
9.71567319452299E+017,[]
9.71567512625099E+017,[]
9.71567612655108E+017,[]
9.71567740258415E+017,[]
9.7156777942478E+017,[]
9.71567780867621E+017,[]
9.71567804620182E+017,[]
9.71567842549154E+017,[]
9.71567887667233E+017,[]
9.71567935004144E+017,[]
9.71567939995427E+017,[]
9.71568242425647E+017,[]
9.71568275560784E+017,[]
9.71568321031299E+017,[]
9.71568396159435E+017,[]
9.71568549981438E+017,[]
9.71568598681604E+017,[]
9.71568658819506E+017,[]
9.71568858128527E+017,[]
9.71569011967193E+017,[]
9.71569062055686E+017,[]
9.7156912744484E+017,[]
9.71569210722865E+017,[]
9.71569289718325E+017,[]
9.71569343124222E+017,[]
9.71569388401971E+017,[]
9.7156941165516E+017,[]
9.71569627091251E+017,[]
9.71569828355101E+017,[]
9.7156989976311E+017,[]
9.71569935141843E+017,[]
9.71569970227409E+017,[]
9.71570070479606E+017,[]
9.71570088733102E+017,[]
9.71570242278244E+017,[]
9.71570396267921E+017,[]
9.71570443864785E+017,[]
9.71570494632731E+017,[]
9.71570497145266E+017,[]
9.71570502035759E+017,[]
9.7157055025759E+017,[]
9.71570646634426E+017,[]
9.71570859973345E+017,[]
9.71570861118456E+017,[]
9.71570968811507E+017,[]
9.71571014239859E+017,[]
9.71571071307649E+017,[]
9.71571162751828E+017,[]
9.71571189608002E+017,[]
9.71571225779581E+017,[]
9.71571286022308E+017,[]
9.71571396613689E+017,[]
9.71571629032587E+017,[]
9.71571782892143E+017,[]
9.71571886302859E+017,[]
9.71571927427973E+017,[]
9.71571937393631E+017,[]
9.71571947313091E+017,[]
9.71571965554242E+017,[]
9.71572005957857E+017,[]
9.71572091882361E+017,[]
9.71572151366058E+017,[]
9.71572230017749E+017,[]
9.71572246257877E+017,[]
9.71572269309989E+017,[]
9.71572271142842E+017,[]
9.71572310917435E+017,[]
9.71572400008479E+017,[]
9.715725057722E+017,[]
9.71572708172443E+017,[]
9.71572720579171E+017,[]
9.71572787444961E+017,[]
9.71572861776249E+017,[]
9.71573003816378E+017,[]
9.71573015535239E+017,[]
9.7157316978919E+017,[]
9.715731725532E+017,[]
9.71573375092044E+017,[]
9.71573416158548E+017,[]
9.71573477542003E+017,[]
9.71573703644451E+017,[]
9.71573723382927E+017,[]
9.71573865976685E+017,[]
9.71573871294996E+017,[]
9.71573873765438E+017,[]
9.71573939221684E+017,[]
9.71573940580639E+017,[]
9.71573957529829E+017,[]
9.71573987598746E+017,[]
9.71574224014819E+017,[]
9.71574312518996E+017,[]
9.71574352977302E+017,[]
9.71574485710094E+017,[]
9.71574554509263E+017,[]
9.7157455564589E+017,[]
9.71574564600893E+017,[]
9.71574611585335E+017,[]
9.71574642874995E+017,[]
9.71574753906524E+017,[]
9.71574825532707E+017,[]
9.71574863826633E+017,[]
9.71575005019505E+017,[]
9.7157505069552E+017,[]
9.71575122443174E+017,[]
9.71575170610745E+017,[]
9.71575231239348E+017,[]
9.71575336432554E+017,[]
9.71575343189578E+017,[]
9.71575353830408E+017,[]
9.71575355017331E+017,[]
9.71575500836626E+017,[]
9.71575599599899E+017,[]
9.71575632227373E+017,[]
9.71575633603015E+017,[]
9.71575725059969E+017,[]
9.71575745087615E+017,[]
9.71575787533947E+017,[]
9.7157579291118E+017,[]
9.715759117191E+017,[]
9.71575941011931E+017,[]
9.71576111661449E+017,[]
9.71576249251283E+017,[]
9.71576323985506E+017,[]
9.71576378226127E+017,[]
9.71576420437778E+017,[]
9.71576467044778E+017,[]
9.71576507457069E+017,[]
9.71576539929366E+017,[]
9.71576562125386E+017,[]
9.71576802442232E+017,[]
9.71576955572285E+017,[]
9.71576972370473E+017,[]
9.71577018251846E+017,[]
9.71577171763331E+017,[]
9.71577200393708E+017,[]
9.71577232740307E+017,[]
9.7157728254754E+017,[]
9.71577318035591E+017,[]
9.71577325446811E+017,[]
9.71577374293791E+017,[]
9.71577479092609E+017,[]
9.71577633891795E+017,[]
9.71577681077789E+017,[]
9.71577738976027E+017,[]
9.7157777801653E+017,[]
9.71577914536923E+017,[]
9.71577923730731E+017,[]
9.71577942051455E+017,[]
9.71578092849369E+017,[]
9.71578096015954E+017,[]
9.71578107508408E+017,[]
9.71578195546902E+017,[]
9.71578212768731E+017,[]
9.71578249477161E+017,[]
9.71578403651375E+017,[]
9.71578472110866E+017,[]
9.71578501278024E+017,[]
9.71578558765154E+017,[]
9.71578710997525E+017,[]
9.71578713014862E+017,[]
9.71578733382586E+017,[]
9.71578776759906E+017,[]
9.7157882222626E+017,[]
9.71578825107759E+017,[]
9.71578837795557E+017,[]
9.71578918774952E+017,[]
9.71579008138687E+017,[]
9.71579143157572E+017,[]
9.71579174954582E+017,[]
9.7157925765777E+017,[]
9.71579265220215E+017,[]
9.71579328604488E+017,[]
9.71579403997037E+017,[]
9.71579480903967E+017,[]
9.71579482845807E+017,[]
9.71579494875021E+017,[]
9.71579540236468E+017,[]
9.71579777189474E+017,[]
9.71579781522305E+017,[]
9.7157979050224E+017,[]
9.71579944823177E+017,[]
9.71580211467763E+017,[]
9.71580360889836E+017,[]
9.71580363935011E+017,[]
9.71580364249543E+017,[]
9.7158054987271E+017,[]
9.7158070912188E+017,[]
9.71580751530557E+017,[]
9.71580867922444E+017,[]
9.71580976957604E+017,[]
9.71580992002626E+017,[]
9.71581175373299E+017,[]
9.71581267316679E+017,[]
9.71581497902854E+017,[]
9.71581501358989E+017,[]
9.71581565200319E+017,[]
9.71581589535765E+017,[]
9.7158163766535E+017,[]
9.71581679323222E+017,[]
9.71581762278248E+017,[]
9.71581786827272E+017,[]
9.71581792137363E+017,[]
9.71581821510136E+017,[]
9.71582027530093E+017,[]
9.71582100682846E+017,[]
9.71582227703386E+017,[]
9.71582385891373E+017,[]
9.71582408255422E+017,[]
9.71582503126315E+017,[]
9.71582655144739E+017,[]
9.71582686648181E+017,[]
9.71582699851919E+017,[]
9.71582748744995E+017,[]
9.71582811382559E+017,[]
9.71582856941093E+017,[]
9.71582910686884E+017,[]
9.71582945822741E+017,[]
9.7158296527575E+017,[]
9.71583153121964E+017,[]
9.71583230062285E+017,[]
9.71583274421072E+017,[]
9.71583305379349E+017,[]
9.71583428276597E+017,[]
9.71583439332938E+017,[]
9.71583533750907E+017,[]
9.71583632484782E+017,[]
9.71583652005073E+017,[]
9.7158373562674E+017,[]
9.7158375773084E+017,[]
9.71583821673128E+017,[]
9.71583875922019E+017,[]
9.71583889331204E+017,[]
9.71584038204035E+017,[]
9.71584118726083E+017,[]
9.71584276402721E+017,[]
9.71584350587208E+017,[]
9.7158442025889E+017,[]
9.71584464915763E+017,[]
9.71584504195264E+017,[]
9.71584546041934E+017,[]
9.7158476206123E+017,[]
9.71584811780288E+017,[]
9.71584865354252E+017,[]
9.71584965472223E+017,[]
9.71585044832666E+017,[]
9.71585119419945E+017,[]
9.71585178064781E+017,[]
9.71585385355731E+017,[]
9.71585427478999E+017,[]
9.71585613559312E+017,[]
9.71585654005084E+017,[]
9.7158573007292E+017,[]
9.71585736469131E+017,[]
9.71585890874155E+017,[]
9.71585916052517E+017,[]
9.71585938206884E+017,[]
9.71586007190532E+017,[]
9.71586045128028E+017,[]
9.7158616362145E+017,[]
9.7158627745051E+017,[]
9.7158631565654E+017,[]
9.71586346535047E+017,[]
9.71586355066098E+017,[]
9.71586576055718E+017,[]
9.71586662969962E+017,[]
9.71586757090308E+017,[]
9.71586816842203E+017,[]
9.71586866687377E+017,[]
9.71586958022492E+017,[]
9.71586969355645E+017,[]
9.71587048510575E+017,[]
9.71587137400427E+017,[]
9.71587164948414E+017,[]
9.71587175861994E+017,[]
9.71587196972077E+017,[]
9.71587202055631E+017,[]
9.71587278228173E+017,[]
9.7158737423165E+017,[]
9.71587431886541E+017,[]
9.71587498756526E+017,[]
9.71587512513761E+017,[]
9.7158754346768E+017,[]
9.71587585628824E+017,[]
9.71587610299785E+017,[]
9.71587893432017E+017,[]
9.71587933189755E+017,[]
9.71587949161742E+017,[]
9.71588301550506E+017,[]
9.71588354692166E+017,[]
9.71588389982974E+017,[]
9.7158850065392E+017,[]
9.71588632887702E+017,[]
9.7158866251214E+017,[]
9.71588685928935E+017,[]
9.71588731885969E+017,[]
9.7158876814993E+017,[]
9.715888163927E+017,[]
9.71588828673774E+017,[]
9.71588876325278E+017,[]
9.71588970264936E+017,[]
9.71589271327928E+017,[]
9.71589277736886E+017,[]
9.71589356141142E+017,[]
9.71589431827169E+017,[]
9.71589502895497E+017,[]
9.71589580590809E+017,[]
9.71589586454376E+017,[]
9.715896245724E+017,[]
9.71589740678889E+017,[]
9.7158985415168E+017,[]
9.7158987216203E+017,[]
9.71589877417632E+017,[]
9.71589889266303E+017,[]
9.71589894450553E+017,[]
9.71590000990138E+017,[]
9.71590049639711E+017,[]
9.71590081562767E+017,[]
9.71590203574952E+017,[]
9.71590205911204E+017,[]
9.71590306738172E+017,[]
9.7159035741365E+017,[]
9.71590358562955E+017,[]
9.71590511407583E+017,[]
9.7159058346147E+017,[]
9.71590896138572E+017,[]
9.71590899405918E+017,[]
9.71590911389061E+017,[]
9.71591034139328E+017,[]
9.71591062308475E+017,[]
9.71591073565958E+017,[]
9.71591127580123E+017,[]
9.71591293183734E+017,[]
9.71591400851739E+017,[]
9.71591434838012E+017,[]
9.71591553834766E+017,[]
9.71591667986903E+017,[]
9.71591670289416E+017,[]
9.71591742528004E+017,[]
9.71591809007833E+017,[]
9.71591810983358E+017,[]
9.71591957406339E+017,[]
9.71592092571992E+017,[]
9.71592204148879E+017,[]
9.71592272604168E+017,[]
9.71592349901054E+017,[]
9.71592358721499E+017,[]
9.71592381504959E+017,[]
9.7159238651306E+017,[]
9.71592399641223E+017,[]
9.71592474442523E+017,[]
9.71592512396603E+017,[]
9.71592593300746E+017,[]
9.71592594235912E+017,[]
9.7159266668827E+017,[]
9.71592744236876E+017,[]
9.71592775840842E+017,[]
9.71592884309975E+017,[]
9.71592975225471E+017,[]
9.71592985778573E+017,[]
9.71593128799949E+017,[]
9.71593208433013E+017,[]
9.71593282798015E+017,[]
9.71593346178265E+017,[]
9.7159351572043E+017,[]
9.71593590861279E+017,[]
9.71593744477647E+017,[]
9.71593770113302E+017,[]
9.71593884374569E+017,[]
9.71593900371591E+017,[]
9.71594054466118E+017,[]
9.71594061269398E+017,[]
9.71594269675803E+017,[]
9.71594287312986E+017,[]
9.71594298046099E+017,[]
9.7159436210151E+017,[]
9.71594402002035E+017,[]
9.71594488375337E+017,[]
9.71594506658369E+017,[]
9.71594517227991E+017,[]
9.71594692096942E+017,[]
9.71594693824807E+017,[]
9.7159480538087E+017,[]
9.71594895218508E+017,[]
9.71594969596051E+017,[]
9.71595006157906E+017,[]
9.71595012537496E+017,[]
9.71595037447344E+017,[]
9.71595046746194E+017,[]
9.71595057110422E+017,[]
9.71595132104356E+017,[]
9.7159516710185E+017,[]
9.71595284525535E+017,[]
9.71595399864742E+017,[]
9.71595426871746E+017,[]
9.71595440159256E+017,[]
9.71595675560567E+017,[]
9.71595766006391E+017,[]
9.71595901675348E+017,[]
9.71596055337886E+017,[]
9.71596056025707E+017,[]
9.71596126922134E+017,[]
9.71596162619855E+017,[]
9.71596209977622E+017,[]
9.71596363438858E+017,[]
9.71596428022727E+017,[]
9.71596473338028E+017,[]
9.7159651075133E+017,[]
9.71596517290083E+017,[]
9.71596568662069E+017,[]
9.71596665038786E+017,[]
9.71596671262982E+017,[]
9.71596684940759E+017,[]
9.71596788972089E+017,[]
9.71596911114256E+017,[]
9.71596967913587E+017,[]
9.71597133542392E+017,[]
9.71597136835043E+017,[]
9.71597270356517E+017,[]
9.7159728782567E+017,[]
9.71597441664303E+017,[]
9.71597595125596E+017,[]
9.71597710905066E+017,[]
9.71597750218322E+017,[]
9.71597786977317E+017,[]
9.71597847765377E+017,[]
9.71598109435486E+017,[]
9.71598180457435E+017,[]
9.71598209645777E+017,[]
9.7159821173436E+017,[]
9.71598311974228E+017,[]
9.71598365736645E+017,[]
9.71598519222944E+017,[]
9.71598565066748E+017,[]
9.71598601796379E+017,[]
9.71598602740023E+017,[]
9.71598647233151E+017,[]
9.71598660428554E+017,[]
9.71598697313309E+017,[]
9.71598827705704E+017,[]
9.71598902427378E+017,[]
9.71599001438032E+017,[]
9.71599088901939E+017,[]
9.71599159911269E+017,[]
9.71599203393855E+017,[]
9.71599227884331E+017,[]
9.71599289121104E+017,[]
9.71599300638773E+017,[]
9.71599342514577E+017,[]
9.71599443542778E+017,[]
9.71599454846538E+017,[]
9.71599597603774E+017,[]
9.71599622949937E+017,[]
9.71599781326938E+017,[]
9.71599905415348E+017,[]
9.71600085841834E+017,[]
9.71600098445668E+017,[]
9.71600160412373E+017,[]
9.71600185955639E+017,[]
9.71600353522143E+017,[]
9.71600447084683E+017,[]
9.71600520707171E+017,[]
9.71600643944321E+017,[]
9.71600674801697E+017,[]
9.71600726278492E+017,[]
9.71600729461883E+017,[]
9.71600828774588E+017,[]
9.71600870164058E+017,[]
9.71600913495396E+017,[]
9.71600982348935E+017,[]
9.71601048463753E+017,[]
9.71601088372765E+017,[]
9.71601105535885E+017,[]
9.71601135847944E+017,[]
9.71601138519871E+017,[]
9.7160122149161E+017,[]
9.71601289539764E+017,[]
9.71601339418542E+017,[]
9.71601443730817E+017,[]
9.71601626044752E+017,[]
9.71601660505154E+017,[]
9.71601689831707E+017,[]
9.7160174447512E+017,[]
9.71601761940067E+017,[]
9.71601783511384E+017,[]
9.71601814213808E+017,[]
9.71601879103713E+017,[]
9.71601915850052E+017,[]
9.71602026680402E+017,[]
9.71602069575516E+017,[]
9.71602223846191E+017,[]
9.7160224941484E+017,[]
9.71602361612464E+017,[]
9.71602377466769E+017,[]
9.71602513794249E+017,[]
9.71602531863315E+017,[]
9.71602565442961E+017,[]
9.71602626373653E+017,[]
9.7160268552577E+017,[]
9.71602805516657E+017,[]
9.71602839356129E+017,[]
9.71602961515368E+017,[]
9.71602993144512E+017,[]
9.71603147599757E+017,[]
9.7160320203758E+017,[]
9.71603230160507E+017,[]
9.7160323717741E+017,[]
9.71603301262181E+017,[]
9.71603334200164E+017,[]
9.71603455696454E+017,[]
9.7160361015176E+017,[]
9.71603699092115E+017,[]
9.71603812720038E+017,[]
9.7160391771172E+017,[]
9.71603936930157E+017,[]
9.71603964511818E+017,[]
9.71603966328E+017,[]
9.71604072217235E+017,[]
9.71604185908052E+017,[]
9.71604226395685E+017,[]
9.71604380427338E+017,[]
9.71604407493128E+017,[]
9.71604534630887E+017,[]
9.71604580948591E+017,[]
9.71604588381E+017,[]
9.71604686343197E+017,[]
9.71604688427565E+017,[]
9.71604701899887E+017,[]
9.71604746900574E+017,[]
9.71604842979369E+017,[]
9.71604987242533E+017,[]
9.71605041206325E+017,[]
9.71605151172632E+017,[]
9.71605288787825E+017,[]
9.71605305539772E+017,[]
9.71605315702604E+017,[]
9.71605535865934E+017,[]
9.71605614710305E+017,[]
9.71605623451288E+017,[]
9.71605702165725E+017,[]
9.71605704564855E+017,[]
9.71605721002496E+017,[]
9.71605900212555E+017,[]
9.7160606022928E+017,[]
9.71606100159148E+017,[]
9.71606229477868E+017,[]
9.71606253066642E+017,[]
9.71606299778605E+017,[]
9.71606306921599E+017,[]
9.71606415172428E+017,[]
9.71606521196024E+017,[]
9.71606615718642E+017,[]
9.71606691220406E+017,[]
9.7160681542647E+017,[]
9.71606845503693E+017,[]
9.71607091734458E+017,[]
9.71607178808214E+017,[]
9.71607236639302E+017,[]
9.71607308223459E+017,[]
9.71607461768516E+017,[]
