tweet_id,Count
[971561572282888193],18
[971561585532702720],29
[971561670937137152],31
[971561774880235525],42
[971561870133022720],26
[971561928882405376],41
[971562000559075328],24
[971562012869148672],33
[971562073363632128],32
[971562085149741061],22
[971562141059829761],25
[971562199113224192],31
[971562218025308160],25
[971562220378251264],22
[971562236056453121],39
[971562319867207680],28
[971562389811314688],43
[971562423550468096],17
[971562543272534016],38
[971562694070255617],31
[971562750232219649],15
[971562802832969728],35
[971562850735996928],36
[971563029392515078],32
[971563163983360000],41
[971563170505539584],19
[971563195449184257],42
[971563254857261056],26
[971563317641621504],44
[971563434222403585],27
[971563480045293568],36
[971563625293824000],34
[971563651781091330],29
[971563670995193856],29
[971563704658616320],37
[971564185506209793],31
[971564190581383168],30
[971564240401084416],40
[971564340611448832],20
[971564394491478016],36
[971564547998912513],37
[971564727699517441],38
[971564877520269312],36
[971564884604440577],25
[971564926409076741],31
[971565152305901568],23
[971565191120015360],23
[971565247315300352],30
[971565318358253569],42
[971565410565918720],28
[971565419457900545],39
[971565440290844672],34
[971565459802861568],23
[971565465746182145],26
[971565472272482305],26
[971565472331153408],39
[971565626232680448],40
[971565732201943041],18
[971565944102424576],37
[971565991644741632],18
[971566025576558592],36
[971566186881220609],31
[971566193059414017],21
[971566211732594688],25
[971566241113501696],41
[971566283245473792],17
[971566297635958785],17
[971566304892088320],28
[971566394746662912],44
[971566477911511040],26
[971566502452301824],31
[971566548878946304],39
[971566588678803457],31
[971566618911285248],21
[971566638578495494],20
[971566891893477377],18
[971567011980394496],39
[971567039147110400],35
[971567119300259841],20
[971567201986727936],41
[971567297025511424],19
[971567319452299264],41
[971567512625098752],15
[971567612655108096],17
[971567740258414592],27
[971567779424780289],26
[971567780867620864],41
[971567804620181504],16
[971567842549153792],12
[971567887667232769],37
[971567935004143616],43
[971567939995426816],26
[971568242425647106],42
[971568275560783873],18
[971568321031299072],31
[971568396159434753],43
[971568549981437952],41
[971568598681604097],17
[971568658819506176],35
[971568858128527361],41
[971569011967193088],42
[971569062055686145],16
[971569127444840448],39
[971569210722865152],25
[971569289718325249],19
[971569343124221952],23
[971569388401971201],20
[971569411655159809],22
[971569627091251200],42
[971569828355100672],26
[971569899763109888],35
[971569935141842944],41
[971569970227408896],19
[971570070479605760],20
[971570088733102081],40
[971570242278244352],40
[971570396267921408],40
[971570443864784899],15
[971570494632730624],22
[971570497145266176],23
[971570502035759104],25
[971570550257590272],38
[971570646634426368],23
[971570859973345280],43
[971570861118455809],28
[971570968811507713],18
[971571014239858690],39
[971571071307649024],34
[971571162751827969],28
[971571189608001536],15
[971571225779580928],34
[971571286022307840],21
[971571396613689345],28
[971571629032587264],41
[971571782892142592],40
[971571886302859264],24
[971571927427973125],26
[971571937393631232],34
[971571947313090560],23
[971571965554241537],21
[971572005957857280],19
[971572091882360832],41
[971572151366057987],16
[971572230017748992],21
[971572246257876993],40
[971572269309988864],26
[971572271142842368],22
[971572310917435392],23
[971572400008478721],38
[971572505772199937],27
[971572708172443648],44
[971572720579170304],25
[971572787444961286],23
[971572861776248832],41
[971573003816378368],22
[971573015535239173],35
[971573169789190144],42
[971573172553199617],40
[971573375092043777],27
[971573416158547973],30
[971573477542002688],36
[971573703644450816],45
[971573723382927360],16
[971573865976684545],22
[971573871294996481],15
[971573873765437442],34
[971573939221684225],39
[971573940580638720],21
[971573957529829376],41
[971573987598745600],26
[971574224014819328],19
[971574312518995968],18
[971574352977301504],14
[971574485710094337],15
[971574554509262849],41
[971574555645890560],19
[971574564600893440],20
[971574611585335297],16
[971574642874994689],21
[971574753906524160],27
[971574825532706816],26
[971574863826632704],42
[971575005019504640],19
[971575050695520257],31
[971575122443173889],22
[971575170610745345],28
[971575231239348224],39
[971575336432553984],28
[971575343189577728],18
[971575353830408192],28
[971575355017330688],21
[971575500836626432],25
[971575599599898626],56
[971575632227373057],26
[971575633603014656],40
[971575725059969024],27
[971575745087614976],18
[971575787533946881],40
[971575792911179777],24
[971575911719100421],67
[971575941011931136],39
[971576111661449216],21
[971576249251282944],41
[971576323985506304],13
[971576378226126848],19
[971576420437778432],31
[971576467044777984],21
[971576507457069056],19
[971576539929366529],16
[971576562125385728],17
[971576802442231808],14
[971576955572285441],37
[971576972370472961],34
[971577018251845632],37
[971577171763331073],41
[971577200393707520],26
[971577232740306944],22
[971577282547539970],27
[971577318035591168],26
[971577325446811648],39
[971577374293790721],27
[971577479092609025],37
[971577633891794944],41
[971577681077788672],28
[971577738976026624],18
[971577778016530432],19
[971577914536923137],27
[971577923730731008],21
[971577942051454976],44
[971578092849369088],28
[971578096015953920],42
[971578107508408320],31
[971578195546902528],35
[971578212768731141],19
[971578249477160960],40
[971578403651375104],40
[971578472110866432],21
[971578501278023680],20
[971578558765154305],41
[971578710997524480],30
[971578713014861825],44
[971578733382586369],25
[971578776759906306],24
[971578822226259969],27
[971578825107759106],87
[971578837795557376],31
[971578918774951936],19
[971579008138686465],20
[971579143157571584],27
[971579174954582016],41
[971579257657769991],22
[971579265220214786],75
[971579328604487681],37
[971579403997036544],22
[971579480903966720],20
[971579482845806593],43
[971579494875021312],27
[971579540236468225],27
[971579777189474304],15
[971579781522305026],23
[971579790502240256],39
[971579944823177217],39
[971580211467763712],21
[971580360889835520],37
[971580363935010816],21
[971580364249542658],20
[971580549872709634],21
[971580709121880064],15
[971580751530557442],34
[971580867922444288],42
[971580976957603840],27
[971580992002625537],29
[971581175373299712],40
[971581267316678657],22
[971581497902854146],27
[971581501358989312],19
[971581565200318464],21
[971581589535764482],31
[971581637665349635],44
[971581679323222018],30
[971581762278248448],21
[971581786827272198],34
[971581792137363456],44
[971581821510135808],19
[971582027530092544],34
[971582100682846209],38
[971582227703386112],26
[971582385891373056],26
[971582408255422465],42
[971582503126315008],21
[971582655144738816],40
[971582686648180736],25
[971582699851919365],17
[971582748744994817],22
[971582811382558727],39
[971582856941092864],24
[971582910686883841],32
[971582945822740480],37
[971582965275750400],43
[971583153121964033],23
[971583230062284802],14
[971583274421071872],44
[971583305379348480],20
[971583428276596736],41
[971583439332937728],54
[971583533750906880],25
[971583632484782080],30
[971583652005072896],25
[971583735626739712],43
[971583757730840576],26
[971583821673127936],24
[971583875922018305],19
[971583889331204096],38
[971584038204035072],39
[971584118726082560],28
[971584276402720769],25
[971584350587207680],42
[971584420258889728],25
[971584464915763200],16
[971584504195264512],43
[971584546041933824],36
[971584762061230081],30
[971584811780288512],40
[971584865354252288],13
[971584965472223232],40
[971585044832665600],17
[971585119419944960],37
[971585178064781312],27
[971585385355730944],20
[971585427478999040],37
[971585613559312384],26
[971585654005084160],17
[971585730072920064],31
[971585736469131265],42
[971585890874155009],41
[971585916052516870],12
[971585938206883840],20
[971586007190532097],32
[971586045128028160],36
[971586163621449729],35
[971586277450510337],29
[971586315656540160],35
[971586346535047168],27
[971586355066097664],44
[971586576055717888],36
[971586662969962496],39
[971586757090308096],25
[971586816842203139],42
[971586866687377408],18
[971586958022492160],36
[971586969355644933],37
[971587048510574592],32
[971587137400426496],27
[971587164948414465],31
[971587175861993472],18
[971587196972077057],16
[971587202055630848],40
[971587278228172800],41
[971587374231650304],31
[971587431886540800],41
[971587498756526080],27
[971587512513761280],26
[971587543467679744],21
[971587585628823552],42
[971587610299785217],29
[971587893432016896],39
[971587933189754881],36
[971587949161742338],24
[971588301550505985],69
[971588354692165632],40
[971588389982973952],21
[971588500653920256],19
[971588632887701504],26
[971588662512140288],39
[971588685928935424],37
[971588731885969409],22
[971588768149929985],26
[971588816392699904],48
[971588828673773568],22
[971588876325277696],18
[971588970264936448],37
[971589271327928321],19
[971589277736886272],42
[971589356141142017],16
[971589431827169280],37
[971589502895497217],26
[971589580590809088],31
[971589586454376448],44
[971589624572399616],27
[971589740678889472],35
[971589854151680001],25
[971589872162029568],26
[971589877417631744],27
[971589889266302976],25
[971589894450552832],40
[971590000990138368],24
[971590049639710720],42
[971590081562767360],24
[971590203574951936],41
[971590205911203846],23
[971590306738171904],17
[971590357413650432],38
[971590358562955264],15
[971590511407583232],19
[971590583461470210],24
[971590896138571776],21
[971590899405918208],39
[971590911389061120],13
[971591034139328512],23
[971591062308474880],37
[971591073565958144],30
[971591127580123136],41
[971591293183733760],15
[971591400851738624],18
[971591434838011905],43
[971591553834766337],43
[971591667986903042],26
[971591670289416192],36
[971591742528004097],43
[971591809007833090],11
[971591810983358466],21
[971591957406339073],27
[971592092571992065],26
[971592204148879361],39
[971592272604168192],14
[971592349901053953],16
[971592358721499136],38
[971592381504958464],27
[971592386513059840],28
[971592399641223170],20
[971592474442522625],30
[971592512396603392],42
[971592593300746241],25
[971592594235912192],27
[971592666688270336],42
[971592744236875777],20
[971592775840841729],38
[971592884309975040],23
[971592975225470976],41
[971592985778573313],32
[971593128799948800],43
[971593208433012736],21
[971593282798014464],43
[971593346178265088],29
[971593515720429568],25
[971593590861279232],38
[971593744477646848],39
[971593770113302529],19
[971593884374568960],30
[971593900371591168],39
[971594054466117632],36
[971594061269397504],39
[971594269675802624],30
[971594287312986112],21
[971594298046099458],37
[971594362101510145],39
[971594402002034688],28
[971594488375336961],17
[971594506658369536],32
[971594517227991040],46
[971594692096942081],20
[971594693824806912],38
[971594805380870145],20
[971594895218507776],30
[971594969596051456],29
[971595006157905920],30
[971595012537495552],14
[971595037447344129],24
[971595046746193920],28
[971595057110421505],23
[971595132104355840],41
[971595167101849600],15
[971595284525535232],31
[971595399864741888],42
[971595426871746561],33
[971595440159256576],40
[971595675560566786],36
[971595766006390784],22
[971595901675347968],40
[971596055337885697],23
[971596056025706496],40
[971596126922133504],19
[971596162619854848],22
[971596209977622528],36
[971596363438858240],38
[971596428022726656],19
[971596473338028032],29
[971596510751330305],21
[971596517290082304],45
[971596568662069248],32
[971596665038786561],28
[971596671262982145],40
[971596684940759040],39
[971596788972089344],26
[971596911114256385],25
[971596967913586688],21
[971597133542391808],43
[971597136835043328],17
[971597270356516864],32
[971597287825670144],43
[971597441664303105],36
[971597595125596161],39
[971597710905065472],15
[971597750218321920],35
[971597786977316864],57
[971597847765377024],31
[971598109435486209],25
[971598180457435138],35
[971598209645776897],17
[971598211734360065],41
[971598311974227968],34
[971598365736644608],38
[971598519222943744],46
[971598565066747905],25
[971598601796378624],14
[971598602740023296],30
[971598647233150976],19
[971598660428554240],27
[971598697313308672],31
[971598827705704448],40
[971598902427377665],21
[971599001438031877],16
[971599088901939200],36
[971599159911268353],29
[971599203393855488],25
[971599227884331008],23
[971599289121103872],44
[971599300638773249],30
[971599342514577410],29
[971599443542777857],43
[971599454846537728],36
[971599597603774464],40
[971599622949937153],44
[971599781326938112],23
[971599905415348229],40
[971600085841833984],20
[971600098445668352],50
[971600160412372994],22
[971600185955639296],31
[971600353522143233],39
[971600447084683264],25
[971600520707170304],36
[971600643944321025],28
[971600674801696768],39
[971600726278492161],17
[971600729461882886],29
[971600828774588416],41
[971600870164058113],22
[971600913495396358],21
[971600982348935168],39
[971601048463753216],29
[971601088372764672],39
[971601105535885314],20
[971601135847944192],44
[971601138519871489],21
[971601221491609601],20
[971601289539764224],41
[971601339418542080],32
[971601443730817026],36
[971601626044751872],18
[971601660505153536],32
[971601689831706624],20
[971601744475119616],20
[971601761940066304],41
[971601783511384065],34
[971601814213808129],29
[971601879103713280],23
[971601915850051584],41
[971602026680401921],38
[971602069575516160],38
[971602223846191104],40
[971602249414840320],12
[971602361612464133],29
[971602377466769409],39
[971602513794248704],17
[971602531863314432],40
[971602565442961408],28
[971602626373652481],25
[971602685525770240],38
[971602805516656640],61
[971602839356129280],41
[971602961515368448],18
[971602993144512512],40
[971603147599757312],41
[971603202037579776],19
[971603230160506880],25
[971603237177409536],30
[971603301262180352],40
[971603334200164352],21
[971603455696453633],40
[971603610151759872],40
[971603699092115457],23
[971603812720037889],26
[971603917711720448],42
[971603936930156544],14
[971603964511817728],18
[971603966328000512],12
[971604072217235456],42
[971604185908051971],26
[971604226395684864],41
[971604380427337729],41
[971604407493128192],42
[971604534630887424],45
[971604580948590592],30
[971604588380999680],32
[971604686343196678],19
[971604688427565061],40
[971604701899886592],30
[971604746900574208],32
[971604842979368961],43
[971604987242532865],40
[971605041206325248],24
[971605151172632576],39
[971605288787824640],22
[971605305539772416],47
[971605315702603776],41
[971605535865933824],16
[971605614710304768],42
[971605623451287552],27
[971605702165725186],25
[971605704564854784],23
[971605721002496000],24
[971605900212555776],32
[971606060229279744],16
[971606100159148032],40
[971606229477867522],41
[971606253066641409],22
[971606299778605056],14
[971606306921598976],23
[971606415172427776],43
[971606521196023810],26
[971606615718641664],57
[971606691220406272],41
[971606815426469888],27
[971606845503692800],43
[971607091734458368],16
[971607178808213504],24
[971607236639301632],30
[971607308223459328],41
[971607461768515584],43
[971607526142865409],29
[971607663237877760],36
[971607685769650177],13
[971607769089388544],44
[971607876094459904],23
[971607923859210245],39
[971608174380879872],26
[971608231922384896],39
[971608249861529606],32
[971608385664659456],39
[971608693581086720],36
[971608847285592064],41
[971608949031043072],56
[971609001178771457],42
[971609059500666880],28
[971609154946179072],42
[971609203105185792],35
[971609257975132161],17
[971609463877595137],42
[971609524271493120],22
[971609617967890432],41
[971609621931679744],37
[971609761551708160],32
[971609775422152705],35
[971609929340534784],45
[971610014019477504],34
[971610237793746944],41
[971610390705549317],41
[971610419415658496],20
[971610465976532992],80
[971610467352313856],25
[971610487518629888],33
[971610698978508801],42
[971610714522705920],34
[971610755731685376],26
[971610839055712257],17
[971610852729143296],42
[971610994022653952],16
[971611067926368257],17
[971611151250239490],21
[971611160867831808],49
[971611315176263680],43
[971611440988770304],22
[971611468901752832],37
[971611622790672384],37
[971611631972241409],48
[971611777073999873],42
[971611842756956161],29
[971611930828857344],45
[971611986915074048],28
[971611987292536832],28
[971611987460341760],28
[971612084419964930],41
[971612115302801410],27
[971612224577069056],20
[971612316948094976],14
[971612435944747008],28
[971612547072708608],43
[971612700739477504],40
[971612792234102789],33
[971613008022548480],36
[971613163169828864],38
[971613317230821377],41
[971613354941992960],19
[971613375451971584],21
[971613471086292992],38
[971613539507949568],31
[971613779338280962],39
[971613785222930432],17
[971613881520017409],19
[971613894190993409],30
[971613936767438848],18
[971613943792795648],23
[971614241177321473],46
[971614264594223105],17
[971614299243384832],34
[971614465153208320],25
[971614611718864896],27
[971614689095450624],25
[971614821610172416],29
[971614949385543680],24
[971614959346974720],20
[971615010593030144],43
[971615299228262400],36
[971615317758689281],38
[971615471341481986],40
[971615514811396097],25
[971615617995366402],17
[971615625431822336],45
[971615656939409408],19
[971615763764207616],20
[971615779182428160],38
[971615784173682688],29
[971615814603350016],23
[971615834757050368],17
[971615938855522304],37
[971615985382887425],34
[971616086574620672],40
[971616240316788737],39
[971616394004414465],40
[971616674473377792],12
[971616701312786433],36
[971616803335163905],25
[971616817952194560],27
[971616855017193472],41
[971617010953043968],41
[971617091097899008],30
[971617164976246784],42
[971617300406206464],32
[971617319305715714],43
[971617418505281536],29
[971617473131814913],40
[971617626580398080],43
[971617627519860738],23
[971617916788658176],18
[971617934404501504],41
[971618014926950400],23
[971618106241048576],77
[971618242409058304],35
[971618386332536832],21
[971618396537106433],41
[971618420935548928],26
[971618550044532736],41
[971618857742884864],42
[971619011266994176],43
[971619067667902464],35
[971619118393602048],35
[971619165126631424],46
[971619319007272960],36
[971619362036740096],16
[971619414142570496],21
[971619465954840577],12
[971619472631939072],46
[971619559940669440],34
[971619666631118848],21
[971619780699410432],37
[971619904175534081],35
[971619934424846337],41
[971620016259964928],38
[971620018671808512],25
[971620088125075457],43
[971620176000004097],30
[971620224549244928],24
[971620242135764992],42
[971620257034096640],18
[971620395773181953],42
[971620516300599297],21
[971620531911974914],21
[971620549708230657],43
[971620703362404352],38
[971620733607731201],25
[971620858543263744],42
[971621165880897536],41
[971621273963937792],19
[971621320201969664],39
[971621474002878464],45
[971621564750934016],21
[971621595574865921],31
[971621627539501056],38
[971621698859540480],31
[971621797744467969],27
[971621809715113984],19
[971622046282190848],26
[971622166021144576],27
[971622242630057985],38
[971622263488475138],25
[971622396812607489],43
[971622492711272448],31
[971622688690073601],19
[971622705123401728],39
[971622858559438848],45
[971622868340658178],17
[971622876494352384],28
[971623012809154561],43
[971623166350041089],38
[971623502229905408],9
[971623542507884550],25
[971623629719879680],40
[971623663417155584],35
[971623733881458688],36
[971623784363933697],35
[971623810515554304],18
[971623938487824384],44
[971623951662108672],24
[971624092452380672],47
[971624246341337089],40
[971624295003664384],24
[971624554249400321],39
[971624714765398016],40
[971624730213126149],31
[971624811289030656],19
[971624848651837440],29
[971624868943835136],45
[971624899516092417],36
[971625070069035008],28
[971625187211956225],19
[971625330434699264],42
[971625637717815296],40
[971625869239136258],23
[971625903754235904],20
[971626049934159872],20
[971626083194949632],15
[971626253613645826],45
[971626274870431745],26
[971626299931312128],29
[971626421507407872],29
[971626561945268224],42
[971626598553104384],22
[971626716236955648],40
[971626739918102528],21
[971626779298484224],13
[971626846516318208],10
[971626870302154752],40
[971627178247909376],42
[971627332334100480],41
[971627389318025216],25
[971627485984055297],39
[971627947495899136],44
[971627994778251264],31
[971628023987539968],21
[971628101754019840],38
[971628255278018560],38
[971628271761838080],37
[971628409313832965],36
[971628565207789569],41
[971628565358940160],25
[971628719231008769],40
[971628795785510912],35
[971628951582814208],29
[971628958688137217],35
[971629026979627008],42
[971629136673259522],34
[971629180960915456],46
[971629224942596096],14
[971629334908710913],46
[971629536218681344],22
[971629642263158784],40
[971629690627608576],26
[971629795724292096],37
[971629950003331082],40
[971630103833620480],37
[971630133013635072],23
[971630150084329472],27
[971630257437515776],42
[971630411129352192],38
[971630444994232320],29
[971630705607262208],56
[971630716374089728],20
[971630719192547328],41
[971630767452446722],32
[971630839393071104],29
[971630912910872578],31
[971631027021004801],39
[971631180536733696],39
[971631334157201414],46
[971631434598318081],31
[971631479460651009],26
[971631488465747973],40
[971631555813634048],32
[971631607625977856],19
[971631732406587392],37
[971631766061633537],18
[971631796629618688],37
[971631888401039362],21
[971631906625343488],20
[971631950103367680],36
[971632104135016448],49
[971632110300786689],17
[971632128151703552],29
[971632258363703296],45
[971632414228283392],38
[971632624417542144],27
[971632722048303104],45
[971632785709568001],22
[971632846946390016],25
[971633030056919045],35
[971633134377697280],25
[971633337394606081],41
[971633754472046592],22
[971633799241940992],43
[971633871094607872],17
[971633953307222016],41
[971633977487495168],22
[971633986064666624],19
[971634009255145472],27
[971634095422824458],14
[971634261403971585],45
[971634268886544385],19
[971634341234307072],19
[971634341246898177],30
[971634403020562432],30
[971634415720792064],40
[971634444930048000],30
[971634569232375808],39
[971634689231515648],21
[971634876943183873],41
[971634959327944704],36
[971635001031831552],35
[971635009479151617],36
[971635134788227075],28
[971635140114857984],30
[971635185677561857],40
[971635339239440385],41
[971635492788649984],37
[971635646715502592],42
[971635749052403712],41
[971635800512196608],42
[971635830841212930],25
[971635954942230528],41
[971636228423671808],22
[971636242084372480],16
[971636264439971840],39
[971636418404495360],43
[971636726392225793],41
[971636732675461120],22
[971636880696532992],45
[971636918915125248],32
[971637186645852160],13
[971637187950231552],38
[971637244892254208],36
[971637341545623553],43
[971637344750088192],23
[971637445862273025],36
[971637607531560965],20
[971637649764003841],41
[971637679766102018],30
[971637705330237440],17
[971637706571870208],34
[971637933030637568],39
[971637936209973248],32
[971638067160207361],20
[971638111649189889],46
[971638129705803776],27
[971638265194299393],43
[971638284152524802],36
[971638355460083712],25
[971638572854865920],42
[971638634288992256],19
[971638726899019781],44
[971638881148813312],39
[971639034723295233],40
[971639131385270273],32
[971639188352200705],37
[971639284372529152],43
[971639299249643520],22
[971639342136348673],38
[971639436340416512],26
[971639620252459009],23
[971639649893367808],42
[971639804029935616],39
[971639957486911488],39
[971640077506969600],22
[971640421641154560],37
[971640575702089728],41
[971640729620500480],44
[971640883320832000],39
[971641098887139328],45
[971641142734278656],39
[971641340860780545],30
[971641344786546688],41
[971641494053556225],23
[971641652430295040],37
[971641676702932992],29
[971641806071857152],40
[971641810505236480],19
[971641814435246080],21
[971641982601883648],22
[971642011714555904],18
[971642054706069504],18
[971642420742926336],44
[971642574980055040],39
[971642652964868096],18
[971643036030582785],39
[971643065617149952],23
[971643177856917505],28
[971643190037000192],43
[971643343640838145],39
[971643565796343808],23
[971643616895602690],15
[971643651058118656],38
[971643764421820416],22
[971643804770910208],41
[971644114423840768],42
[971644268241608704],41
[971644422344531969],41
[971644670089580544],30
[971644730650972160],43
[971644840860618753],27
[971644884498067456],34
[971645038772961280],40
[971645192502575104],45
[971645346785910784],38
[971645664563286016],33
[971645961469493248],43
[971646032785256448],14
[971646270233231360],38
[971646424285831170],43
[971646607216250880],36
[971646885403373568],43
[971646910326026240],11
[971647655158849536],41
[971647745114148864],24
[971647811199541248],45
[971647965143027712],40
[971648202834407425],30
[971648275827671041],44
[971648287580319747],20
[971648430224244737],38
[971648446758350849],19
[971648482279768064],11
[971648584188743681],44
[971648737884872704],43
[971648892050665472],44
[971648935596085248],35
[971649045709008896],45
[971649353948393477],38
[971649439894048768],27
[971649476355125249],18
[971649661315424257],39
[971649815204446208],43
[971649827757899776],20
[971650122617507840],39
[971650276305158144],41
[971650296580657152],17
[971650409935679488],40
[971650430500421632],43
[971650738567786496],38
[971650892284874753],35
[971651003215962113],20
[971651046568214528],44
[971651200356573184],41
[971651354119647232],45
[971651454934003712],23
[971651662686244864],43
[971651791329906689],28
[971651858132537344],28
[971651972196548608],43
[971652280033226752],40
[971652281346256896],18
[971652311549448192],18
[971652343434498048],18
[971652376821198848],18
[971652411751391233],18
[971652437873278977],28
[971652453866205184],15
[971652455980322821],18
[971652510187511809],18
[971652541984407552],18
[971652588008390656],42
[971652599219916800],18
[971652632451444738],19
[971652663619260416],19
[971652711363043328],18
[971652753633218566],20
[971652895803256832],39
[971653030381748224],21
[971653050451484672],40
[971653222132690944],25
[971653359726833664],43
[971653513515188226],43
[971653639197532161],35
[971653645950439424],23
[971653667098017792],35
[971653791677169664],42
[971653859566223360],29
[971653974435676161],43
[971654121122967552],20
[971654139867525120],25
[971654243961712640],34
[971654281920004096],34
[971654589765206016],35
[971654653690679296],15
[971654690579599361],31
[971654713199308800],28
[971654743515832320],43
[971654767415103488],20
[971654897220202496],41
[971654995849498625],22
[971655050983497728],40
[971655189089476608],33
[971655205052760064],37
[971655258714857472],22
[971655358862143489],39
[971655513250217984],42
[971655642565042176],20
[971655666833047552],45
[971655680871481344],29
[971655976737587200],41
[971656079842119680],18
[971656131146792960],42
[971656285652267008],46
[971656439717511170],40
[971656593904316416],45
[971656626364125184],24
[971656747839401984],37
[971656783721738240],36
[971656829020377088],34
[971656901770461184],40
[971656990559817728],28
[971656999480918016],18
[971657000198303744],25
[971657004161880064],31
[971657055328075782],44
[971657089222369282],33
[971657115889782784],34
[971657232227082240],16
[971657270290501632],28
[971657367061516288],27
[971657390776049665],20
[971657426205278209],31
[971657615167119362],31
[971657670573740032],45
[971657710046294017],28
[971657801478098944],24
[971657824026505217],41
[971657842192277504],19
[971657876874940416],29
[971657890540019712],26
[971657899331158016],32
[971657977642942464],40
[971658131192217601],40
[971658285177757696],46
[971658381088915457],31
[971658404115738624],21
[971658489910013957],22
[971658592389509120],40
[971658745909407744],42
[971658772568559617],20
[971658808136163330],27
[971658836154167296],36
[971658943779999744],27
[971659053582528512],39
[971659207542956032],44
[971659266502389760],37
[971659514880475136],40
[971659545234767873],28
[971659579951124481],11
[971659584304746496],13
[971659636121124865],37
[971659640520966144],27
[971659670635991041],43
[971659823346458624],32
[971659824957046784],39
[971659836969467904],37
[971659900106543104],42
[971659923305082882],17
[971660202599747584],19
[971660284703191042],9
[971660286473064448],39
[971660332333785089],27
[971660440609554433],44
[971660832714248192],40
[971660902603747328],36
[971660936397205505],19
[971661056475938816],44
[971661129498836993],27
[971661362077237249],41
[971661364262350848],43
[971661471997464576],34
[971661472538529792],24
[971661518214373376],40
[971661668492161024],30
[971661672476680194],42
[971661808300908545],22
[971661868895961094],28
[971662134487613441],35
[971662149843128320],17
[971662228540809216],18
[971662288359890945],42
[971662442425024517],40
[971662532892069888],21
[971662596045651968],42
[971662605420023808],21
[971662749737500672],41
[971662903672676352],38
[971663050955685888],21
[971663060833157122],25
[971663211647791104],44
[971663365218041856],39
[971663415969304576],27
[971663521162321920],35
[971663675307196416],43
[971663777929355265],22
[971663829414236160],43
[971663860171239424],26
[971663976634335232],19
[971663983181574145],42
[971664035153313792],26
[971664127226560513],18
[971664290779348993],40
[971664352716709888],19
[971664410140987392],34
[971664643214270464],21
[971664643985899523],27
[971664652865327104],19
[971664668572966912],25
[971664817307217921],27
[971664926816309248],20
[971665060568350720],42
[971665202885419008],42
[971665368245825536],39
[971665429344215040],26
[971665522554150912],45
[971665676023734272],41
[971665829849792512],39
[971665983625572354],45
[971666108368465926],30
[971666137795641344],36
[971666236902952961],26
[971666291583938560],45
[971666445259034624],37
[971666477580476417],28
[971666514893049857],24
[971666538276077569],23
[971666599106113536],44
[971666823719432193],18
[971666906833809408],39
[971667060467015681],40
[971667214565699584],40
[971667349358235648],19
[971667523866210304],43
[971667677730127872],42
[971667831698767872],37
[971667905900367873],30
[971667985654988800],38
[971668117557522432],24
[971668139996979201],40
[971668294661885952],39
[971668448957800448],44
[971668750087999488],21
[971668758698762240],37
[971668780626644993],33
[971668912252248064],38
[971668934771466240],41
[971668949585850368],17
[971668965327097856],29
[971669120230895616],22
[971669374372229120],40
[971669650483314688],34
[971669660419674112],19
[971669666262339584],11
[971669681776947201],35
[971669836144156672],37
[971670027945631744],24
[971670139438542849],22
[971670180584706048],18
[971670436336619520],31
[971670441025683456],22
[971670450936758272],42
[971670470767472640],24
[971670488727552000],41
[971670604997734401],41
[971670620630147073],19
[971670632009228288],17
[971670758848999424],40
[971671169521803264],26
[971671308185477120],29
[971671320575459328],26
[971671446689759239],30
[971671524133474305],30
[971671529279729664],39
[971671628642844672],24
[971671683470827520],42
[971671752416878592],25
[971671837372379141],37
[971671875112726529],26
[971671878501777408],11
[971672144798130176],42
[971672214339751937],25
[971672282199351296],26
[971672298485764096],40
[971672300369203200],31
[971672315204390912],30
[971672606372872192],20
[971672606586814464],38
[971672760849072130],23
[971673069491126272],45
[971673073379303424],35
[971673141067042818],13
[971673223606644736],44
[971673377457893376],34
[971673396336582656],18
[971673585981956097],23
[971673646082215936],25
[971673839695421440],43
[971673904270979074],20
[971674115563286530],31
[971674147318214657],38
[971674301576314880],45
[971674308782297088],33
[971674326473826304],35
[971674455582765056],43
[971674588093599744],25
[971674609861910536],42
[971674749452603393],26
[971674763666927616],38
[971674813113798656],43
[971675041002815490],24
[971675160280551424],22
[971675227250769921],38
[971675381362143234],44
[971675535037284352],38
[971675688716533760],41
[971675695733714944],24
[971675996091904000],37
[971676149632782337],41
[971676225214320641],14
[971676304503332865],40
[971676466751639553],26
[971676476599750656],24
[971676484162252800],27
[971676504743583745],37
[971676534984597505],16
[971676543247437824],35
[971676612050616320],44
[971676765570527233],35
[971676918985584641],32
[971677073096941568],37
[971677227111743488],42
[971677303574007808],38
[971677535749619712],36
[971677844492361728],37
[971677974096437248],28
[971677993780285440],29
[971677998247129088],38
[971678009932447744],22
[971678017008390144],30
[971678105227202561],35
[971678152639496192],40
[971678163238469634],31
[971678176094052352],34
[971678329517543425],35
[971678366897266688],21
[971678614423969792],40
[971678767994187776],39
[971678797861879808],24
[971678926165741568],33
[971678981194854400],35
[971679077294792705],44
[971679181783285760],13
[971679385244741634],39
[971679417507500032],20
[971679680725069824],29
[971679692603277312],41
[971679846962118657],44
[971680000880492544],45
[971680065447538688],28
[971680309052784641],46
[971680616994361344],43
[971680770891726848],39
[971680772120895489],32
[971681009543544838],29
[971681079034765312],41
[971681233150255104],37
[971681387165097985],42
[971681487794900992],16
[971681540814991360],44
[971681548138315776],16
[971681694607527937],41
